39111.7891,417377.279,-0.34999999,267491430
39112.4102,417376.381,-0.20999999,264614590
39113.0117,417375.51,-0.28,260866300
39113.6211,417374.631,-0.23,259182889
39114.2305,417373.74,-0.18000001,257631149
39114.8398,417372.859,-0.17,257715761
39115.4492,417371.98,-0.14,144907095
39116.0508,417371.09,-0.12,144787058
39116.6602,417370.221,-0.1,165165945
39117.2617,417369.34,-0.1,165379842
39117.8789,417368.449,-0.01,165909942
39118.4805,417367.57,-0.04,167302378
39119.0898,417366.689,-0.01,167393939
39120.3398,417367.051,0.05,174838205
39119.7383,417367.92,0.05,174852080
39119.1289,417368.811,-0.02,166059543
39118.5313,417369.699,-0.04,163723037
39117.9219,417370.58,-0.05,165502799
39117.3086,417371.471,-0.08,164747009
39116.7109,417372.35,-0.12,164891024
39116.1016,417373.23,-0.18000001,257835287
39115.5,417374.109,-0.17,255983873
39114.8906,417374.99,-0.22,256110438
39114.2891,417375.881,-0.25999999,253102635
39113.6797,417376.76,-0.20999999,255523506
39113.0703,417377.65,-0.28,267141677
39112.4688,417378.529,-0.31999999,267335314
39111.8594,417379.42,-0.37,269388014
39111.25,417380.311,-0.40000001,268618384
39110.6289,417381.211,-0.47999999,456353883
39110.75,417381.939,-0.38999999,268789677
39111.3594,417381.061,-0.40000001,268897978
39111.9688,417380.17,-0.36000001,269377960
39112.5703,417379.289,-0.36000001,269419393
39113.1797,417378.41,-0.34,267340299
39113.8008,417377.52,-0.27000001,252957854
39114.4102,417376.631,-0.22,255556103
39115.0117,417375.76,-0.23999999,253334436
39115.6094,417374.881,-0.25999999,258795083
39116.2305,417373.99,-0.12,255937051
39116.8281,417373.109,-0.13,237743362
39117.4414,417372.23,-0.13,164952686
39118.0391,417371.35,-0.09,164517957
39118.6484,417370.471,-0.06,163765779
39119.2617,417369.58,0,163592637
39119.8594,417368.711,0.03,160660255
39120.4609,417367.83,0,160574661
39121.0781,417366.939,0.09,174614782
39122.8203,417367,0.11,899352260
39122.2109,417367.881,0.09,174300084
39121.6094,417368.76,0.04,174104546
39121.0117,417369.641,0.04,172068406
39120.3984,417370.529,-0.06,163389651
39119.8008,417371.4,-0.04,162677662
39119.1914,417372.289,-0.08,164365116
39118.5781,417373.18,-0.11,238328409
39117.9805,417374.07,-0.18000001,237421184
39117.3711,417374.949,-0.16,237311837
39116.7695,417375.84,-0.20999999,236144674
39116.1602,417376.721,-0.27000001,253468358
39115.5586,417377.6,-0.22,253896282
39114.9492,417378.49,-0.28999999,253677165
39114.3516,417379.369,-0.28,283974313
39113.7383,417380.26,-0.33000001,284156241
39113.1406,417381.141,-0.36000001,269169422
39112.5195,417382.029,-0.41,276064709
39111.9102,417382.93,-0.49000001,457930802
39111.3086,417383.811,-0.49000001,458228819
39110.6992,417384.699,-0.52999997,458428883
39110.7891,417385.689,-0.55000001,405777995
39111.3984,417384.801,-0.51999998,458482110
39112.0117,417383.91,-0.5,458540596
39112.6211,417383.02,-0.41,276276643
39113.2305,417382.141,-0.33000001,277612380
39113.8281,417381.26,-0.38,284501693
39114.4492,417380.369,-0.31,284039896
39115.0508,417379.49,-0.28999999,283191183
39115.6719,417378.6,-0.22,253768217
39116.2695,417377.721,-0.25999999,253501722
39116.8789,417376.83,-0.20999999,235965673
39117.4883,417375.939,-0.17,236165929
39118.1016,417375.061,-0.16,238735494
39118.6992,417374.18,-0.16,238616823
39119.3086,417373.301,-0.12,238534792
39119.9219,417372.41,-0.07,239863020
39120.5195,417371.529,-0.05,162647779
39121.1211,417370.66,-0.08,163400739
39121.7305,417369.779,0.05,173951187
39122.3281,417368.9,0.03,161449426
39122.9414,417368.02,0.09,899426006
39123.5508,417367.131,0.15000001,899361436
39125.3086,417366.93,0.17,898312472
39124.6992,417367.811,0.16,898736024
39124.1016,417368.689,0.13,899603787
39123.5,417369.58,0.11,899929420
39122.8906,417370.461,0.06,899725194
39122.2813,417371.34,0.01,162341848
39121.6797,417372.23,-0.04,162510258
39121.0703,417373.109,-0.03,240097172
39120.4609,417374,-0.06,239259674
39119.8594,417374.891,-0.08,239308420
39119.2383,417375.779,-0.16,236316335
39118.6406,417376.67,-0.18000001,236249463
39118.0313,417377.551,-0.2,235620805
39117.4297,417378.43,-0.23,250840251
39116.8203,417379.311,-0.25999999,286057239
39116.2188,417380.199,-0.27000001,283371720
39115.6094,417381.09,-0.33000001,283433031
39115,417381.98,-0.38999999,284783206
39114.3906,417382.869,-0.40000001,277404149
39113.7813,417383.76,-0.41,277321124
39113.1719,417384.65,-0.44999999,276437558
39112.5586,417385.539,-0.54000002,406022962
39111.9492,417386.43,-0.57999998,405904655
39111.3516,417387.311,-0.57999998,404917196
39110.7305,417388.211,-0.68000001,405123945
39110.3906,417389.5,-0.70999998,403742187
39111.0117,417388.609,-0.66000003,403849536
39111.6211,417387.711,-0.54000002,406716629
39112.2305,417386.83,-0.61000001,406356421
39112.8398,417385.939,-0.55000001,406034907
39113.4609,417385.051,-0.41999999,277196400
39114.0586,417384.17,-0.44999999,277254948
39114.6719,417383.279,-0.37,277397365
39115.2813,417382.391,-0.31999999,277881537
39115.8906,417381.5,-0.27000001,283493849
39116.5,417380.619,-0.30000001,286339399
39117.1094,417379.73,-0.25,286223106
39117.7188,417378.85,-0.20999999,301201550
39118.3203,417377.971,-0.23,250906517
39118.9297,417377.09,-0.19,236269786
39119.5391,417376.199,-0.12,236353634
39120.1406,417375.32,-0.11,239367264
39120.75,417374.449,-0.12,239559406
39121.3516,417373.561,-0.06,240236448
39121.9609,417372.68,-0.04,240144111
39122.5703,417371.789,0.07,173214558
39123.1719,417370.91,0.05,900550502
39123.7813,417370.029,0.03,912195487
39124.3789,417369.15,0.06,899629761
39124.9883,417368.27,0.13,898745332
39125.6016,417367.391,0.16,898937032
39126.1992,417366.51,0.16,905547192
39127.7383,417366.789,0.23999999,904931632
39127.1406,417367.68,0.19,904445988
39126.5391,417368.551,0.17,904508473
39125.9414,417369.43,0.18000001,901509727
39125.3281,417370.32,0.14,901575542
39124.7188,417371.211,0.07,900795078
39124.1211,417372.09,0.04,900677919
39123.5117,417372.98,-0.02,833415755
39122.9102,417373.859,-0.08,833459970
39122.3086,417374.74,-0.08,240973924
39121.7109,417375.619,-0.06,241239541
39121.1016,417376.5,-0.09,242122519
39120.5,417377.391,-0.14,242705492
39119.8906,417378.279,-0.19,242590336
39119.2891,417379.16,-0.20999999,301309673
39118.6797,417380.039,-0.20999999,301255286
39118.0703,417380.93,-0.25999999,286564122
39117.4609,417381.82,-0.25999999,286495341
39116.8594,417382.711,-0.25,287699705
39116.25,417383.609,-0.34999999,278396993
39115.6406,417384.49,-0.38999999,278638455
39115.0313,417385.381,-0.43000001,392510375
39114.4297,417386.26,-0.44,393814801
39113.8203,417387.15,-0.5,406898745
39113.2109,417388.039,-0.56,407094468
39112.6016,417388.93,-0.60000002,404338427
39111.9883,417389.82,-0.64999998,404171940
39111.3906,417390.711,-0.69,403689857
39110.7695,417391.6,-0.76999998,8171354526
39110.4414,417393.311,-0.79000002,8171617653
39111.0508,417392.42,-0.74000001,8171535737
39111.6719,417391.52,-0.66000003,403190552
39112.2813,417390.641,-0.64999998,403238546
39112.8906,417389.75,-0.61000001,404142971
39113.4883,417388.859,-0.63,410028773
39114.1094,417387.971,-0.5,406962047
39114.7109,417387.09,-0.51999998,406937484
39115.3281,417386.189,-0.41999999,392618133
39115.9492,417385.301,-0.34999999,392460743
39116.5508,417384.42,-0.34999999,288102304
39117.1602,417383.539,-0.30000001,287807140
39117.7695,417382.65,-0.27000001,287647532
39118.3789,417381.77,-0.20999999,300676807
39118.9805,417380.891,-0.25,286592010
39119.5898,417380,-0.20999999,294383681
39120.1992,417379.109,-0.18000001,294259840
39120.8086,417378.23,-0.1,242663617
39121.4102,417377.35,-0.14,242781272
39122.0195,417376.461,-0.05,241317114
39122.6289,417375.57,-0.02,241159192
39123.2305,417374.699,-0.02,832629505
39123.8398,417373.82,-0.02,833524089
39124.4414,417372.939,0.03,833667729
39125.0508,417372.061,0.06,900768994
39125.6602,417371.17,0.12,900887887
39126.2617,417370.289,0.17,902284659
39126.8594,417369.41,0.16,901927008
39127.4688,417368.529,0.2,904415856
39128.0703,417367.65,0.20999999,904808776
39128.6797,417366.77,0.22,905111476
39130.2695,417366.789,0.22,882316779
39129.6602,417367.67,0.17,881409304
39129.0586,417368.551,0.20999999,904735673
39128.4609,417369.43,0.17,903578148
39127.8594,417370.311,0.22,903405338
39127.25,417371.189,0.18000001,902341180
39126.6484,417372.07,0.17,902529822
39126.0508,417372.961,0.1,842240098
39125.4414,417373.85,0.05,843927887
39124.8281,417374.73,0.03,834599345
39124.2305,417375.609,0.01,832521020
39123.6211,417376.5,-0.03,832378520
39123.0195,417377.381,-0.09,832261833
39122.4102,417378.27,-0.13,242939116
39121.8008,417379.16,-0.17,293995357
39121.1914,417380.061,-0.20999999,294121597
39120.5898,417380.939,-0.19,294500663
39119.9805,417381.82,-0.23,292766707
39119.3711,417382.711,-0.25999999,289022059
39118.7695,417383.59,-0.25999999,288815513
39118.1602,417384.48,-0.25999999,288696979
39117.5508,417385.369,-0.36000001,382743993
39116.9414,417386.26,-0.40000001,382876590
39116.3281,417387.15,-0.46000001,392796841
39115.7305,417388.039,-0.47999999,408939281
39115.1094,417388.93,-0.56999999,409019138
39114.5117,417389.82,-0.58999997,409888524
39113.8984,417390.711,-0.60000002,409676168
39113.3008,417391.59,-0.62,8179594228
39112.6797,417392.48,-0.70999998,8186562699
39112.0781,417393.369,-0.72000003,8185920568
39111.4609,417394.279,-0.88999999,8172389764
39110.8594,417395.15,-0.75999999,8172959354
39110.2383,417396.061,-0.89999998,8172821974
39110.6602,417396.25,-0.86000001,8173093296
39111.2813,417395.359,-0.81,8172920420
39111.8906,417394.471,-0.75,8171817510
39112.5,417393.57,-0.69999999,8185896473
39113.1016,417392.689,-0.76999998,8171200469
39113.7305,417391.789,-0.61000001,8179592226
39114.3398,417390.9,-0.61000001,410440169
39114.9414,417390.02,-0.60000002,409423331
39115.5508,417389.131,-0.52999997,409004494
39116.1602,417388.24,-0.44999999,392847761
39116.7695,417387.35,-0.41,383556260
39117.3789,417386.471,-0.36000001,382854892
39117.9883,417385.58,-0.31,382418932
39118.5898,417384.699,-0.34999999,288370495
39119.2109,417383.801,-0.25,288776707
39119.8086,417382.92,-0.27000001,289812136
39120.4297,417382.029,-0.16,297467898
39121.0195,417381.16,-0.22,294486521
39121.6289,417380.279,-0.18000001,294107768
39122.2383,417379.391,-0.17,293979069
39122.8516,417378.5,-0.08,832224388
39123.4492,417377.631,-0.09,832252686
39124.0508,417376.75,-0.07,832396749
39124.6602,417375.859,0,831693434
39125.2695,417374.971,0.02,834639860
39125.8789,417374.09,0.02,834620491
39126.4883,417373.199,0.13,842153771
39127.0898,417372.32,0.15000001,902810258
39127.6914,417371.439,0.11,902935433
39128.3008,417370.551,0.2,903411588
39128.9102,417369.67,0.2,903601619
39129.5117,417368.801,0.17,881434603
39130.1094,417367.91,0.19,881379443
39130.7188,417367.039,0.25,882155382
39132.6797,417366.5,0.19,884874282
39132.0781,417367.381,0.2,881932780
39131.4805,417368.26,0.16,880989919
39130.8789,417369.141,0.2,881698415
39130.2813,417370.02,0.19,880216431
39129.6797,417370.891,0.20999999,879307904
39129.0781,417371.779,0.17,903099263
39128.4688,417372.67,0.1,841764390
39127.8789,417373.539,0.08,841938363
39127.2813,417374.42,0.09,842963735
39126.6719,417375.311,0.04,843049941
39126.0586,417376.199,-0.01,837155005
39125.4609,417377.08,0,831774285
39124.8516,417377.971,-0.07,831987928
39124.25,417378.85,-0.06,778470064
39123.6406,417379.74,-0.11,779671561
39123.0391,417380.619,-0.11,779983958
39122.4297,417381.51,-0.19,293616024
39121.8281,417382.391,-0.2,296054173
39121.2188,417383.279,-0.25999999,291061738
39120.6211,417384.16,-0.23999999,290022307
39120.0117,417385.051,-0.31,290165427
39119.4102,417385.939,-0.34,382455192
39118.8008,417386.82,-0.33000001,382177074
39118.1992,417387.711,-0.38,381844032
39117.5898,417388.6,-0.43000001,384011097
39116.9688,417389.5,-0.50999999,530341312
39116.3711,417390.391,-0.51999998,409234935
39115.75,417391.279,-0.62,410692455
39115.1484,417392.16,-0.60000002,8180547386
39114.5508,417393.051,-0.63999999,8179453102
39113.9414,417393.939,-0.69,8179701841
39113.3281,417394.84,-0.72000003,8182720645
39112.7109,417395.73,-0.80000001,8174196089
39112.1016,417396.631,-0.86000001,8174137957
39111.4883,417397.52,-0.95999998,8173599455
39110.8906,417398.41,-0.97000003,8130302531
39110.2695,417399.301,-1,8153678965
39110.7695,417399.83,-0.97000003,8130034681
39111.3711,417398.949,-1.01999998,8153631031
39111.9883,417398.051,-0.89999998,8128887544
39112.6016,417397.17,-0.89999998,8173797131
39113.2188,417396.27,-0.83999997,8175218960
39113.8281,417395.381,-0.75999999,8175090530
39114.4414,417394.49,-0.70999998,8179762913
39115.0586,417393.6,-0.63,8179065473
39115.6602,417392.711,-0.62,8179209576
39116.2813,417391.82,-0.56,8180630596
39116.8906,417390.93,-0.5,530197619
39117.5,417390.039,-0.46000001,385739992
39118.1094,417389.15,-0.46000001,384073144
39118.7188,417388.26,-0.37,381834286
39119.3398,417387.369,-0.31,382197162
39119.9414,417386.49,-0.31999999,381154802
39120.5508,417385.6,-0.33000001,380932701
39121.1602,417384.711,-0.23999999,290106848
39121.7813,417383.82,-0.20999999,296317871
39122.3789,417382.93,-0.17,296104093
39122.9805,417382.061,-0.2,777676623
39123.5898,417381.18,-0.15000001,779949632
39124.1914,417380.301,-0.12,779662810
39124.8008,417379.41,-0.07,778641707
39125.4102,417378.529,-0.03,831876104
39126.0117,417377.65,-0.01,838508445
39126.6094,417376.77,0,837099011
39127.2305,417375.881,0.08,840681298
39127.8281,417375,0.08,841086047
39128.4414,417374.109,0.12,841166704
39129.0508,417373.23,0.11,841855610
39129.6484,417372.359,0.11,879109667
39130.25,417371.48,0.14,879167717
39130.8516,417370.6,0.16,880627040
39131.4609,417369.721,0.18000001,879887439
39132.0586,417368.84,0.2,881670542
39132.6602,417367.961,0.17,884687323
39133.2695,417367.08,0.18000001,884829222
39135.3203,417366.49,0.2,883989897
39134.7188,417367.369,0.15000001,883839391
39134.1211,417368.25,0.14,883477389
39133.5195,417369.131,0.2,884564014
39132.9219,417370.01,0.17,876925054
39132.3203,417370.891,0.13,878804216
39131.7188,417371.77,0.18000001,879586238
39131.1094,417372.65,0.13,865897219
39130.5195,417373.529,0.15000001,865633425
39129.9102,417374.41,0.11,864478851
39129.3086,417375.289,0.12,864424842
39128.7109,417376.17,0.12,840900019
39128.1094,417377.051,0.09,840825063
39127.5,417377.939,0.03,838565839
39126.8984,417378.82,0.02,772020069
39126.2891,417379.711,-0.07,772180011
39125.6914,417380.6,-0.09,779089747
39125.0898,417381.48,-0.08,779025811
39124.4805,417382.369,-0.14,776257728
39123.8711,417383.25,-0.17,777587762
39123.2617,417384.141,-0.23,782890749
39122.6602,417385.029,-0.28,290826513
39122.0586,417385.9,-0.2,374734294
39121.4492,417386.789,-0.30000001,380056744
39120.8516,417387.68,-0.28999999,381363824
39120.2383,417388.561,-0.31999999,378482844
39119.6406,417389.449,-0.31,378518157
39119.0313,417390.34,-0.40000001,385426437
39118.4219,417391.23,-0.44,385604922
39117.8086,417392.131,-0.55000001,8059812058
39117.1992,417393.01,-0.58999997,8059836415
39116.6016,417393.9,-0.58999997,8059490475
39116,417394.77,-0.56999999,8180883448
39115.3789,417395.67,-0.72000003,8181422090
39114.7695,417396.57,-0.80000001,8175275516
39114.1602,417397.461,-0.81999999,8175424400
39113.5508,417398.35,-0.81999999,8128313700
39112.9414,417399.25,-0.89999998,8129077792
39112.3203,417400.141,-1,8152602033
39111.7188,417401.029,-1,8152632430
39111.1094,417401.92,-1.05999994,8137975413
39110.4883,417402.82,-1.11000001,8137162104
39110.4883,417403.66,-1.10000002,8137187144
39111.1094,417402.77,-1.08000004,8137869719
39111.7188,417401.869,-1.02999997,8138062963
39112.3281,417400.971,-0.95999998,8129251394
39112.9414,417400.09,-0.89999998,8129094218
39113.5586,417399.189,-0.85000002,8128346633
39114.1719,417398.301,-0.86000001,8128409407
39114.7813,417397.41,-0.85000002,8175440296
39115.3906,417396.52,-0.76999998,8176203792
39116.0117,417395.619,-0.69,8181391570
39116.6289,417394.721,-0.56999999,8059461713
39117.2305,417393.84,-0.57999998,8059524329
39117.8398,417392.949,-0.52999997,8059850417
39118.4414,417392.07,-0.55000001,8059949704
39119.0586,417391.18,-0.44999999,385500822
39119.6719,417390.279,-0.40000001,378832616
39120.2813,417389.4,-0.37,378561612
39120.8906,417388.51,-0.34,378453108
39121.4883,417387.631,-0.28999999,379902386
39122.0898,417386.75,-0.27000001,380220405
39122.6992,417385.869,-0.28,380250579
39123.3086,417384.98,-0.23,782923520
39123.9219,417384.09,-0.2,777428009
39124.5313,417383.199,-0.15000001,776417406
39125.1289,417382.32,-0.12,776243598
39125.7305,417381.439,-0.12,779127761
39126.3398,417380.551,-0.04,773412014
39126.9492,417379.67,-0.06,772215283
39127.5586,417378.779,-0.01,838585138
39128.1719,417377.891,0.01,838717990
39128.7695,417377.01,0.05,840832166
39129.3789,417376.131,0.12,863631122
39129.9805,417375.25,0.16,864440381
39130.5781,417374.369,0.18000001,864598016
39131.1797,417373.49,0.18000001,865198745
39131.7891,417372.619,0.16,866079739
39132.3906,417371.74,0.16,878581250
39132.9883,417370.859,0.19,876772713
39133.6016,417369.971,0.25,877019622
39134.1992,417369.09,0.20999999,884379051
39134.8008,417368.221,0.18000001,884267011
39135.3984,417367.34,0.17,883951427
39136.0117,417366.461,0.23,2145361981
39137.0391,417367.08,0.15000001,2144463760
39136.4414,417367.961,0.15000001,2144238051
39135.8516,417368.83,0.18000001,2143336763
39135.25,417369.711,0.19,877315981
39134.6406,417370.59,0.15000001,878139181
39134.0391,417371.471,0.2,877528973
39133.4414,417372.359,0.14,878609430
39132.8398,417373.23,0.16,866258929
39132.2383,417374.119,0.14,864111501
39131.6406,417375,0.11,864086607
39131.0391,417375.869,0.14,863811815
39130.4414,417376.76,0.1,863541968
39129.8398,417377.641,0.07,862264849
39129.2305,417378.52,0.02,819154678
39128.6406,417379.4,0.07,771728573
39128.0313,417380.289,0.02,771888321
39127.4219,417381.18,-0.04,773363408
39126.8203,417382.061,-0.03,775804512
39126.2109,417382.949,-0.09,775718601
39125.6094,417383.83,-0.11,776473182
39125.0117,417384.711,-0.17,776662723
39124.4102,417385.6,-0.16,699740158
39123.7891,417386.49,-0.27000001,693564351
39123.1914,417387.369,-0.28,693747911
39122.5898,417388.26,-0.23,379950855
39121.9805,417389.15,-0.31999999,377580237
39121.3789,417390.029,-0.34,377965598
39120.7695,417390.92,-0.41999999,378944746
39120.1719,417391.801,-0.41,8211043324
39119.5586,417392.699,-0.43000001,8204410983
39118.9414,417393.6,-0.52999997,8060163257
39118.3398,417394.48,-0.56,8060314429
39117.7305,417395.381,-0.63999999,8059036482
39117.1211,417396.26,-0.62,8058863355
39116.5195,417397.15,-0.66000003,8058820319
39115.9102,417398.039,-0.72000003,8126450322
39115.2891,417398.949,-0.81999999,8126655596
39114.6797,417399.84,-0.81999999,8127614069
39114.0703,417400.73,-0.94,8127844810
39113.4609,417401.631,-0.98000002,8120851433
39112.8594,417402.51,-0.98000002,8136166538
39112.2383,417403.41,-1.12,8138561360
39111.6406,417404.289,-1.05999994,8138910088
39111.0313,417405.189,-1.13999999,8567054181
39111.7109,417405.48,-1.09000003,8567426090
39112.3203,417404.59,-1.10000002,8567396951
39112.9414,417403.689,-1,8139017910
39113.5391,417402.811,-1.03999996,8139303730
39114.1602,417401.91,-0.93000001,8120814957
39114.7813,417401.01,-0.91000003,8127827366
39115.3789,417400.131,-0.92000002,8127045808
39116,417399.24,-0.82999998,8126678625
39116.6094,417398.34,-0.72000003,8113884162
39117.2305,417397.449,-0.63,8058606358
39117.8398,417396.561,-0.63999999,8058780700
39118.4492,417395.67,-0.60000002,8057452937
39119.0703,417394.77,-0.5,8060190996
39119.6719,417393.891,-0.51999998,8054804595
39120.2695,417393.01,-0.50999999,8053403380
39120.8789,417392.119,-0.41999999,8210987806
39121.5,417391.23,-0.31999999,377928123
39122.1016,417390.35,-0.34,377793354
39122.7109,417389.461,-0.25999999,377741082
39123.3086,417388.59,-0.34999999,694257835
39123.9219,417387.689,-0.23,693803294
39124.5313,417386.811,-0.23999999,692501679
39125.1289,417385.93,-0.22,699754902
39125.7383,417385.039,-0.18000001,776625808
39126.3516,417384.15,-0.16,775302650
39126.9609,417383.27,-0.11,775457032
39127.5586,417382.391,-0.08,775786404
39128.1719,417381.5,0.01,773595796
39128.7813,417380.619,-0.01,773720669
39129.3789,417379.74,-0.03,791598942
39129.9883,417378.85,0.12,748169136
39130.5898,417377.971,0.08,862228901
39131.1992,417377.09,0.14,863854356
39131.8086,417376.199,0.2,863167646
39132.4102,417375.33,0.12,866483183
39133.0117,417374.449,0.14,866442108
39133.6211,417373.561,0.2,868033233
39134.2188,417372.68,0.19,867256185
39134.8203,417371.801,0.2,877600571
39135.4219,417370.939,0.12,877671505
39136.0195,417370.061,0.19,2143215598
39136.6211,417369.189,0.13,2142390780
39137.2188,417368.311,0.16,2143846431
39137.8203,417367.43,0.13,2144808653
39138.4219,417366.561,0.11,2144734382
39139.8516,417367.07,0.16,2133392365
39139.25,417367.949,0.14,2134296100
39138.6484,417368.84,0.13,2143939919
39138.0508,417369.721,0.17,2142876114
39137.4492,417370.6,0.16,2142716738
39136.8516,417371.471,0.16,2142114271
39136.25,417372.359,0.13,2142045757
39135.6484,417373.24,0.12,2018585134
39135.0508,417374.119,0.15000001,866865486
39134.4414,417375,0.09,866763829
39133.8398,417375.881,0.08,861506671
39133.25,417376.76,0.12,861463886
39132.6484,417377.641,0.1,861786898
39132.0508,417378.52,0.13,861965060
39131.4414,417379.4,0.12,748480274
39130.8281,417380.289,0.05,748525228
39130.2305,417381.18,0.01,791691507
39129.6211,417382.07,-0.03,793576129
39129.0195,417382.961,-0.03,774072322
39128.4219,417383.84,-0.05,774763130
39127.8086,417384.721,-0.09,774889668
39127.2109,417385.609,-0.1,701194214
39126.6016,417386.5,-0.2,701072490
39126,417387.381,-0.2,700848705
39125.3906,417388.279,-0.30000001,692349887
39124.7813,417389.16,-0.31999999,695301723
39124.1797,417390.039,-0.25999999,695761441
39123.5703,417390.939,-0.28999999,695921122
39122.9609,417391.83,-0.30000001,7894038733
39122.3594,417392.711,-0.34,8212131192
39121.75,417393.6,-0.41,8210538701
39121.1406,417394.49,-0.47,8211221271
39120.5391,417395.369,-0.44999999,8208367202
39119.9219,417396.279,-0.58999997,8057044001
39119.3086,417397.17,-0.64999998,8057793548
39118.6992,417398.061,-0.70999998,8114149491
39118.1016,417398.949,-0.75999999,8111878532
39117.4883,417399.84,-0.77999997,8112923242
39116.8789,417400.73,-0.83999997,8113085904
39116.2695,417401.619,-0.88,8120515570
39115.6602,417402.52,-0.92000002,8120473041
39115.0508,417403.42,-0.95999998,8120392517
39114.4414,417404.311,-1,8139093360
39113.8203,417405.211,-1.04999995,8561956356
39113.2188,417406.1,-1.07000005,8561184920
39112.6016,417407,-1.15999997,8568555274
39112.8398,417407.5,-1.14999998,8568562951
39113.4492,417406.609,-1.09000003,8561194733
39114.0586,417405.721,-1.04999995,8561940558
39114.6797,417404.82,-0.92000002,8483521042
39115.2813,417403.939,-0.97000003,8120212934
39115.8906,417403.039,-0.94999999,8120409459
39116.5117,417402.141,-0.83999997,8118389648
39117.1211,417401.25,-0.80000001,8118430085
39117.7383,417400.359,-0.74000001,8112910790
39118.3398,417399.471,-0.73000002,8114191600
39118.9609,417398.58,-0.61000001,8114294370
39119.5508,417397.699,-0.68000001,8057935238
39120.1719,417396.801,-0.55000001,8056355430
39120.7813,417395.92,-0.56,8057068740
39121.3906,417395.02,-0.47999999,8055267163
39122,417394.131,-0.41999999,8210372503
39122.6016,417393.25,-0.43000001,8210607713
39123.2188,417392.35,-0.28,7894057681
39123.8203,417391.48,-0.36000001,694595218
39124.4297,417390.59,-0.31999999,695678303
39125.0313,417389.711,-0.30000001,695324995
39125.6406,417388.83,-0.27000001,695428304
39126.2383,417387.939,-0.22,700837106
39126.8398,417387.061,-0.19,700876879
39127.4609,417386.17,-0.13,701027458
39128.0703,417385.279,-0.09,701510935
39128.6797,417384.391,-0.04,774658081
39129.2891,417383.5,-0.02,793719668
39129.8906,417382.619,0.02,793548531
39130.4883,417381.74,0.02,791935914
39131.0781,417380.869,-0.02,791976916
39131.6992,417379.98,0.12,748610739
39132.3008,417379.1,0.11,748648917
39132.8984,417378.221,0.09,861906028
39133.5117,417377.34,0.11,861733743
39134.1094,417376.461,0.11,861339935
39134.7109,417375.59,0.11,861312919
39135.3086,417374.711,0.09,866883627
39135.9102,417373.83,0.13,2018589208
39136.5117,417372.949,0.1,2018655642
39137.1094,417372.07,0.15000001,2142082412
39137.7109,417371.199,0.13,2141774347
39138.3086,417370.33,0.13,2142692056
39138.9102,417369.449,0.15000001,2135527801
39139.5117,417368.57,0.1,2134258201
39140.1211,417367.68,0.14,2134327578
39140.7109,417366.801,0.11,2133733157
39142.1094,417366.82,0.08,2114040105
39141.5195,417367.689,0.15000001,2133949572
39140.9219,417368.57,0.11,2133995855
39140.3203,417369.449,0.11,2135440526
39139.7305,417370.32,0.18000001,2135362710
39139.1289,417371.199,0.16,2136376585
39138.5313,417372.08,0.14,2141822348
39137.9297,417372.971,0.09,2018792887
39137.3281,417373.84,0.13,2018988306
