39111.03906250,417366.40039062
39110.44140625,417367.27929688
39110.26171875,417368.51953125
39110.87109375,417367.64062500
39111.48046875,417366.75000000
39113.71875000,417366.33984375
39113.12109375,417367.21093750
39112.51171875,417368.09960938
39111.89843750,417368.98046875
39111.30078125,417369.85937500
39110.69140625,417370.75000000
39110.42187500,417372.31054688
39111.03906250,417371.41992188
39111.64062500,417370.53906250
39112.25000000,417369.66015625
39112.85156250,417368.77929688
39113.46093750,417367.90039062
39114.07031250,417367.01953125
39116.05078125,417366.30078125
39115.44140625,417367.18945312
39114.83984375,417368.07031250
39114.23046875,417368.96093750
39113.62109375,417369.83007812
39113.01953125,417370.72070312
39112.41015625,417371.59960938
39111.80078125,417372.49023438
39111.19921875,417373.36914062
39110.58984375,417374.25000000
39110.48828125,417375.22070312
39111.08984375,417374.33984375
39111.69921875,417373.46093750
39112.30859375,417372.57031250
39112.92187500,417371.67968750
39113.53125000,417370.80078125
39114.14062500,417369.91992188
39114.73828125,417369.05078125
39115.35156250,417368.16015625
39115.96093750,417367.27929688
39116.57031250,417366.40039062
39117.94140625,417367.15039062
39117.32812500,417368.02929688
39116.71875000,417368.91992188
39116.12109375,417369.81054688
39115.51953125,417370.67968750
39114.91015625,417371.57031250
39114.30078125,417372.44921875
39113.69140625,417373.33984375
39113.08984375,417374.22070312
39112.48046875,417375.10937500
39111.87890625,417375.99023438
39111.26953125,417376.88085938
39110.66015625,417377.76953125
39110.57031250,417379.05078125
39111.19140625,417378.16015625
39111.78906250,417377.27929688
39112.41015625,417376.38085938
39113.01171875,417375.50976562
39113.62109375,417374.63085938
39114.23046875,417373.74023438
39114.83984375,417372.85937500
39115.44921875,417371.98046875
39116.05078125,417371.08984375
39116.66015625,417370.22070312
39117.26171875,417369.33984375
39117.87890625,417368.44921875
39118.48046875,417367.57031250
39119.08984375,417366.68945312
39120.33984375,417367.05078125
39119.73828125,417367.91992188
39119.12890625,417368.81054688
39118.53125000,417369.69921875
39117.92187500,417370.58007812
39117.30859375,417371.47070312
39116.71093750,417372.34960938
39116.10156250,417373.23046875
39115.50000000,417374.10937500
39114.89062500,417374.99023438
39114.28906250,417375.88085938
39113.67968750,417376.75976562
39113.07031250,417377.65039062
39112.46875000,417378.52929688
39111.85937500,417379.41992188
39111.25000000,417380.31054688
39110.62890625,417381.21093750
39110.75000000,417381.93945312
39111.35937500,417381.06054688
39111.96875000,417380.16992188
39112.57031250,417379.28906250
39113.17968750,417378.41015625
39113.80078125,417377.51953125
39114.41015625,417376.63085938
39115.01171875,417375.75976562
39115.60937500,417374.88085938
39116.23046875,417373.99023438
39116.82812500,417373.10937500
39117.44140625,417372.23046875
39118.03906250,417371.34960938
39118.64843750,417370.47070312
39119.26171875,417369.58007812
39119.85937500,417368.71093750
39120.46093750,417367.83007812
39121.07812500,417366.93945312
39122.82031250,417367.00000000
39122.21093750,417367.88085938
39121.60937500,417368.75976562
39121.01171875,417369.64062500
39120.39843750,417370.52929688
39119.80078125,417371.40039062
39119.19140625,417372.28906250
39118.57812500,417373.17968750
39117.98046875,417374.07031250
39117.37109375,417374.94921875
39116.76953125,417375.83984375
39116.16015625,417376.72070312
39115.55859375,417377.59960938
39114.94921875,417378.49023438
39114.35156250,417379.36914062
39113.73828125,417380.25976562
39113.14062500,417381.14062500
39112.51953125,417382.02929688
39111.91015625,417382.92968750
39111.30859375,417383.81054688
39110.69921875,417384.69921875
39110.78906250,417385.68945312
39111.39843750,417384.80078125
39112.01171875,417383.91015625
39112.62109375,417383.01953125
39113.23046875,417382.14062500
39113.82812500,417381.25976562
39114.44921875,417380.36914062
39115.05078125,417379.49023438
39115.67187500,417378.59960938
39116.26953125,417377.72070312
39116.87890625,417376.83007812
39117.48828125,417375.93945312
39118.10156250,417375.06054688
39118.69921875,417374.17968750
39119.30859375,417373.30078125
39119.92187500,417372.41015625
39120.51953125,417371.52929688
39121.12109375,417370.66015625
39121.73046875,417369.77929688
39122.32812500,417368.90039062
39122.94140625,417368.01953125
39123.55078125,417367.13085938
39125.30859375,417366.92968750
39124.69921875,417367.81054688
39124.10156250,417368.68945312
39123.50000000,417369.58007812
39122.89062500,417370.46093750
39122.28125000,417371.33984375
39121.67968750,417372.23046875
39121.07031250,417373.10937500
39120.46093750,417374.00000000
39119.85937500,417374.89062500
39119.23828125,417375.77929688
39118.64062500,417376.66992188
39118.03125000,417377.55078125
39117.42968750,417378.42968750
39116.82031250,417379.31054688
39116.21875000,417380.19921875
39115.60937500,417381.08984375
39115.00000000,417381.98046875
39114.39062500,417382.86914062
39113.78125000,417383.75976562
39113.17187500,417384.65039062
39112.55859375,417385.53906250
39111.94921875,417386.42968750
39111.35156250,417387.31054688
39110.73046875,417388.21093750
39110.39062500,417389.50000000
39111.01171875,417388.60937500
39111.62109375,417387.71093750
39112.23046875,417386.83007812
39112.83984375,417385.93945312
39113.46093750,417385.05078125
39114.05859375,417384.16992188
39114.67187500,417383.27929688
39115.28125000,417382.39062500
39115.89062500,417381.50000000
39116.50000000,417380.61914062
39117.10937500,417379.73046875
39117.71875000,417378.84960938
39118.32031250,417377.97070312
39118.92968750,417377.08984375
39119.53906250,417376.19921875
39120.14062500,417375.32031250
39120.75000000,417374.44921875
39121.35156250,417373.56054688
39121.96093750,417372.67968750
39122.57031250,417371.78906250
39123.17187500,417370.91015625
39123.78125000,417370.02929688
39124.37890625,417369.15039062
39124.98828125,417368.26953125
39125.60156250,417367.39062500
39126.19921875,417366.50976562
39127.73828125,417366.78906250
39127.14062500,417367.67968750
39126.53906250,417368.55078125
39125.94140625,417369.42968750
39125.32812500,417370.32031250
39124.71875000,417371.21093750
39124.12109375,417372.08984375
39123.51171875,417372.98046875
39122.91015625,417373.85937500
39122.30859375,417374.74023438
39121.71093750,417375.61914062
39121.10156250,417376.50000000
39120.50000000,417377.39062500
39119.89062500,417378.27929688
39119.28906250,417379.16015625
39118.67968750,417380.03906250
39118.07031250,417380.92968750
39117.46093750,417381.82031250
39116.85937500,417382.71093750
39116.25000000,417383.60937500
39115.64062500,417384.49023438
39115.03125000,417385.38085938
39114.42968750,417386.25976562
39113.82031250,417387.15039062
39113.21093750,417388.03906250
39112.60156250,417388.92968750
39111.98828125,417389.82031250
39111.39062500,417390.71093750
39110.76953125,417391.59960938
39110.44140625,417393.31054688
39111.05078125,417392.41992188
39111.67187500,417391.51953125
39112.28125000,417390.64062500
39112.89062500,417389.75000000
39113.48828125,417388.85937500
39114.10937500,417387.97070312
39114.71093750,417387.08984375
39115.32812500,417386.18945312
39115.94921875,417385.30078125
39116.55078125,417384.41992188
39117.16015625,417383.53906250
39117.76953125,417382.65039062
39118.37890625,417381.76953125
39118.98046875,417380.89062500
39119.58984375,417380.00000000
39120.19921875,417379.10937500
39120.80859375,417378.23046875
39121.41015625,417377.34960938
39122.01953125,417376.46093750
39122.62890625,417375.57031250
39123.23046875,417374.69921875
39123.83984375,417373.82031250
39124.44140625,417372.93945312
39125.05078125,417372.06054688
39125.66015625,417371.16992188
39126.26171875,417370.28906250
39126.85937500,417369.41015625
39127.46875000,417368.52929688
39128.07031250,417367.65039062
39128.67968750,417366.76953125
39130.26953125,417366.78906250
39129.66015625,417367.66992188
39129.05859375,417368.55078125
39128.46093750,417369.42968750
39127.85937500,417370.31054688
39127.25000000,417371.18945312
39126.64843750,417372.07031250
39126.05078125,417372.96093750
39125.44140625,417373.84960938
39124.82812500,417374.73046875
39124.23046875,417375.60937500
39123.62109375,417376.50000000
39123.01953125,417377.38085938
39122.41015625,417378.26953125
39121.80078125,417379.16015625
39121.19140625,417380.06054688
39120.58984375,417380.93945312
39119.98046875,417381.82031250
39119.37109375,417382.71093750
39118.76953125,417383.58984375
39118.16015625,417384.48046875
39117.55078125,417385.36914062
39116.94140625,417386.25976562
39116.32812500,417387.15039062
39115.73046875,417388.03906250
39115.10937500,417388.92968750
39114.51171875,417389.82031250
39113.89843750,417390.71093750
39113.30078125,417391.58984375
39112.67968750,417392.48046875
39112.07812500,417393.36914062
39111.46093750,417394.27929688
39110.85937500,417395.15039062
39110.23828125,417396.06054688
39110.66015625,417396.25000000
39111.28125000,417395.35937500
39111.89062500,417394.47070312
39112.50000000,417393.57031250
39113.10156250,417392.68945312
39113.73046875,417391.78906250
39114.33984375,417390.90039062
39114.94140625,417390.01953125
39115.55078125,417389.13085938
39116.16015625,417388.24023438
39116.76953125,417387.34960938
39117.37890625,417386.47070312
39117.98828125,417385.58007812
39118.58984375,417384.69921875
39119.21093750,417383.80078125
39119.80859375,417382.91992188
39120.42968750,417382.02929688
39121.01953125,417381.16015625
39121.62890625,417380.27929688
39122.23828125,417379.39062500
39122.85156250,417378.50000000
39123.44921875,417377.63085938
39124.05078125,417376.75000000
39124.66015625,417375.85937500
39125.26953125,417374.97070312
39125.87890625,417374.08984375
39126.48828125,417373.19921875
39127.08984375,417372.32031250
39127.69140625,417371.43945312
39128.30078125,417370.55078125
39128.91015625,417369.66992188
39129.51171875,417368.80078125
39130.10937500,417367.91015625
39130.71875000,417367.03906250
39132.67968750,417366.50000000
39132.07812500,417367.38085938
39131.48046875,417368.25976562
39130.87890625,417369.14062500
39130.28125000,417370.01953125
39129.67968750,417370.89062500
39129.07812500,417371.77929688
39128.46875000,417372.66992188
39127.87890625,417373.53906250
39127.28125000,417374.41992188
39126.67187500,417375.31054688
39126.05859375,417376.19921875
39125.46093750,417377.08007812
39124.85156250,417377.97070312
39124.25000000,417378.84960938
39123.64062500,417379.74023438
39123.03906250,417380.61914062
39122.42968750,417381.50976562
39121.82812500,417382.39062500
39121.21875000,417383.27929688
39120.62109375,417384.16015625
39120.01171875,417385.05078125
39119.41015625,417385.93945312
39118.80078125,417386.82031250
39118.19921875,417387.71093750
39117.58984375,417388.59960938
39116.96875000,417389.50000000
39116.37109375,417390.39062500
39115.75000000,417391.27929688
39115.14843750,417392.16015625
39114.55078125,417393.05078125
39113.94140625,417393.93945312
39113.32812500,417394.83984375
39112.71093750,417395.73046875
39112.10156250,417396.63085938
39111.48828125,417397.51953125
39110.89062500,417398.41015625
39110.26953125,417399.30078125
39110.76953125,417399.83007812
39111.37109375,417398.94921875
39111.98828125,417398.05078125
39112.60156250,417397.16992188
39113.21875000,417396.26953125
39113.82812500,417395.38085938
39114.44140625,417394.49023438
39115.05859375,417393.59960938
39115.66015625,417392.71093750
39116.28125000,417391.82031250
39116.89062500,417390.92968750
